Location,Industry,Edition,Category_Name,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Date,Volume,Volume_Litres,Subcategory_Name
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2015-12-31,"82,63632682",82636,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2016-12-31,"79,88002702",79880,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2017-12-31,"77,67536045",77675,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2018-12-31,"76,47437333",76474,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2019-12-31,"75,29449834",75294,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2020-12-31,"74,2406819",74241,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Independent Small Grocers,4,000 litres,2021-12-31,"73,16526939",73165,Spirits
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"514,8247386",514824739,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"504,744919",504744919,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"491,536747",491536747,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"489,1290238",489129024,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"500,7233797",500723380,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"491,0932245",491093224,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"489,8122947",489812295,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"503,0067924",503006792,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"513,3743398",513374340,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"517,1758449",517175845,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"483,8613244",483861324,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"438,1482137",438148214,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"401,0709943",401070994,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"381,6584324",381658432,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"370,4817315",370481732,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"0,376268176",376268,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"0,387187381",387187,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"0,391055118",391055,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"0,388115606",388116,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"0,389326937",389327,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"0,409772856",409773,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"0,425562629",425563,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"0,436156918",436157,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"0,430239107",430239,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"0,439847967",439848,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"0,449948092",449948,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"0,453765859",453766,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"0,452314108",452314,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"0,45922283",459223,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"0,467988556",467989,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"1125,76452",1125764520,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"1115,573725",1115573725,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"1111,577451",1111577451,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"1079,2047",1079204700,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"1103,673422",1103673422,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"1056,621249",1056621249,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"995,8516237",995851624,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"1061,038209",1061038209,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"1032,288198",1032288198,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"932,4718187",932471819,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"840,6014885",840601488,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"745,8061991",745806199,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"674,0080702",674008070,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"633,1841088",633184109,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"620,8390364",620839036,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"721,2720324",721272032,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"651,801748",651801748,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"638,2354043",638235404,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"640,5684171",640568417,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"608,0269335",608026934,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"569,235498",569235498,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"542,3619438",542361944,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"508,4530766",508453077,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"513,2302581",513230258,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"522,6795466",522679547,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"537,4074009",537407401,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"516,3221796",516322180,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"533,2930839",533293084,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"499,2311971",499231197,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"478,7779433",478777943,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"31,1154482",31115448,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"30,62988702",30629887,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"30,14330733",30143307,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"30,95892482",30958925,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"34,37760111",34377601,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"34,31988366",34319884,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"34,61666368",34616664,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"29,68902699",29689027,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"31,11464951",31114650,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"31,99478089",31994781,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"33,23198211",33231982,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"34,15947203",34159472,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"34,89600455",34896005,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"35,27826043",35278260,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"35,41582878",35415829,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"37,11021714",37110217,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"32,73560949",32735609,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"29,47638762",29476388,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"26,42991569",26429916,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"27,44511535",27445115,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"26,27878088",26278781,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"28,47810158",28478102,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"27,84557272",27845573,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"27,75767789",27757678,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"27,8206345",27820634,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"27,74487935",27744879,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"28,04194336",28041943,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"29,1844897",29184490,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"28,89191638",28891916,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"29,85757424",29857574,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2007-12-31,"383,6794117",383679412,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2008-12-31,"358,2952059",358295206,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2009-12-31,"342,2738482",342273848,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2010-12-31,"321,1819447",321181945,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2011-12-31,"314,8633972",314863397,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2012-12-31,"301,3752622",301375262,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2013-12-31,"290,0114138",290011414,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2014-12-31,"277,2456313",277245631,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2015-12-31,"263,5214756",263521476,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2016-12-31,"252,6471375",252647138,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2017-12-31,"244,3719999",244372000,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2018-12-31,"239,1480603",239148060,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2019-12-31,"238,5375177",238537518,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2020-12-31,"236,2995274",236299527,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Independent Small Grocers,4,million litres,2021-12-31,"234,1028841",234102884,Wine
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2007-12-31,"159,3287092",159329,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2008-12-31,"158,6495792",158650,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2009-12-31,"169,1049921",169105,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2010-12-31,"171,4376606",171438,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2011-12-31,"167,2656593",167266,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2012-12-31,"175,3805088",175381,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2013-12-31,"173,4976236",173498,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2014-12-31,"174,7203561",174720,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2015-12-31,"181,2266928",181227,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2016-12-31,"181,7970509",181797,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2017-12-31,"184,686206",184686,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2018-12-31,"191,5624214",191562,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2019-12-31,"200,2134672",200213,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2020-12-31,"205,99863",205999,Spirits
1,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2021-12-31,"216,0918171",216092,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2007-12-31,"36,95883361",36959,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2008-12-31,"36,57648348",36576,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2009-12-31,"37,69075565",37691,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2010-12-31,"41,70406456",41704,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2011-12-31,"46,21479129",46215,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2012-12-31,"48,66791254",48668,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2013-12-31,"47,72395489",47724,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2014-12-31,"48,15103982",48151,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2015-12-31,"50,29565943",50296,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2016-12-31,"49,92323156",49923,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2017-12-31,"60,3651817",60365,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2018-12-31,"49,94020518",49940,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2019-12-31,"50,146171",50146,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2020-12-31,"52,89740567",52897,Spirits
3,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2021-12-31,"55,81105845",55811,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2007-12-31,"4,796898128",4797,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2008-12-31,"6,09065196",6091,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2009-12-31,"8,346960907",8347,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2010-12-31,"7,928383658",7928,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2011-12-31,"9,044376903",9044,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2012-12-31,"9,790792563",9791,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2013-12-31,"12,69581422",12696,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2014-12-31,"13,59231444",13592,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2015-12-31,"14,26263526",14263,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2016-12-31,"14,3975468",14398,Spirits
4,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Convenience Stores,4,000 litres,2017-12-31,"15,03489046",15035,Spirits
